#oID	individual	descriptor	value
7302	41	VALENCE/PLEASANTNESS	43.711
7476	41	VALENCE/PLEASANTNESS	57.498
7559	41	VALENCE/PLEASANTNESS	45.202
7657	41	VALENCE/PLEASANTNESS	40.832
7770	41	VALENCE/PLEASANTNESS	50.4
7793	41	VALENCE/PLEASANTNESS	50.924
7797	41	VALENCE/PLEASANTNESS	55.514
8025	41	VALENCE/PLEASANTNESS	42.454
8049	41	VALENCE/PLEASANTNESS	39.341
8094	41	VALENCE/PLEASANTNESS	38.209
8419	41	VALENCE/PLEASANTNESS	56.66
8438	41	VALENCE/PLEASANTNESS	55.712
8468	41	VALENCE/PLEASANTNESS	46.335
8815	41	VALENCE/PLEASANTNESS	50.766
8878	41	VALENCE/PLEASANTNESS	50.52
9012	41	VALENCE/PLEASANTNESS	27.52
10886	41	VALENCE/PLEASANTNESS	53.161
11567	41	VALENCE/PLEASANTNESS	46.556
12020	41	VALENCE/PLEASANTNESS	36.934
12265	41	VALENCE/PLEASANTNESS	31.917
12377	41	VALENCE/PLEASANTNESS	29.902
15654	41	VALENCE/PLEASANTNESS	25.081
16537	41	VALENCE/PLEASANTNESS	63.159
17898	41	VALENCE/PLEASANTNESS	39.974
18467	41	VALENCE/PLEASANTNESS	41.339
21363	41	VALENCE/PLEASANTNESS	38.217
27440	41	VALENCE/PLEASANTNESS	27.282
31219	41	VALENCE/PLEASANTNESS	52.452
31276	41	VALENCE/PLEASANTNESS	46.855
31283	41	VALENCE/PLEASANTNESS	27.32
60998	41	VALENCE/PLEASANTNESS	42.36
61523	41	VALENCE/PLEASANTNESS	46.538
62089	41	VALENCE/PLEASANTNESS	37.61
62351	41	VALENCE/PLEASANTNESS	23.269
62465	41	VALENCE/PLEASANTNESS	43.446
251531	41	VALENCE/PLEASANTNESS	41.435
440917	41	VALENCE/PLEASANTNESS	49.504
637758	41	VALENCE/PLEASANTNESS	56.011
853433	41	VALENCE/PLEASANTNESS	47.869
1549025	41	VALENCE/PLEASANTNESS	49.431
2733294	41	VALENCE/PLEASANTNESS	47.901
5281167	41	VALENCE/PLEASANTNESS	37.759
5281168	41	VALENCE/PLEASANTNESS	33.672
5318599	41	VALENCE/PLEASANTNESS	38.295
5352837	41	VALENCE/PLEASANTNESS	44.127
5364231	41	VALENCE/PLEASANTNESS	52.896
5371102	41	VALENCE/PLEASANTNESS	43.224
10857465	41	VALENCE/PLEASANTNESS	60.528
180	41	BAKERY	3.6606
262	41	BAKERY	2.7414
264	41	BAKERY	2.8721
323	41	BAKERY	14.252
702	41	BAKERY	4.7783
750	41	BAKERY	4.1198
753	41	BAKERY	3.6135
962	41	BAKERY	2.0346
1031	41	BAKERY	2.6735
3102	41	BAKERY	1.7921
3314	41	BAKERY	9.3657
5862	41	BAKERY	2.8072
5962	41	BAKERY	2.0314
6274	41	BAKERY	2.8636
6322	41	BAKERY	2.0547
6506	41	BAKERY	2.4054
6544	41	BAKERY	2.8637
6561	41	BAKERY	2.3932
6669	41	BAKERY	11.93
7092	41	BAKERY	13.271
7137	41	BAKERY	13.098
7302	41	BAKERY	6.7267
7476	41	BAKERY	3.1716
7559	41	BAKERY	2.5123
7657	41	BAKERY	1.3283
7770	41	BAKERY	2.265
7793	41	BAKERY	2.3364
7797	41	BAKERY	2.3688
8025	41	BAKERY	3.1526
8049	41	BAKERY	1.8057
8094	41	BAKERY	2.5363
8419	41	BAKERY	12.505
8438	41	BAKERY	9.8076
8468	41	BAKERY	15.208
8815	41	BAKERY	2.5918
8878	41	BAKERY	2.7926
9012	41	BAKERY	0.18252
10886	41	BAKERY	2.5368
11567	41	BAKERY	3.0644
12020	41	BAKERY	3.1657
12265	41	BAKERY	1.8324
12377	41	BAKERY	2.0354
15654	41	BAKERY	4.0237
16537	41	BAKERY	2.2982
17898	41	BAKERY	6.7025
18467	41	BAKERY	5.421
21363	41	BAKERY	2.944
27440	41	BAKERY	3.1058
31219	41	BAKERY	2.3314
31276	41	BAKERY	2.2485
31283	41	BAKERY	2.0889
60998	41	BAKERY	2.0891
61523	41	BAKERY	2.4231
62089	41	BAKERY	3.7143
62351	41	BAKERY	3.346
62465	41	BAKERY	9.3648
251531	41	BAKERY	2.2741
440917	41	BAKERY	2.1977
637758	41	BAKERY	4.069
853433	41	BAKERY	10.166
1549025	41	BAKERY	4.2294
2733294	41	BAKERY	3.5035
5281167	41	BAKERY	2.6507
5281168	41	BAKERY	3.122
5318599	41	BAKERY	3.2612
5352837	41	BAKERY	2.3962
5364231	41	BAKERY	4.3163
5371102	41	BAKERY	2.3858
10857465	41	BAKERY	1.5734
180	41	SWEET	7.9545
262	41	SWEET	9.2625
264	41	SWEET	8.7036
323	41	SWEET	25.927
702	41	SWEET	6.5575
750	41	SWEET	7.3234
753	41	SWEET	8.9624
962	41	SWEET	17.196
1031	41	SWEET	5.3847
3102	41	SWEET	14.213
3314	41	SWEET	11.34
5862	41	SWEET	4.2907
5962	41	SWEET	8.6997
6274	41	SWEET	5.2223
6322	41	SWEET	13.394
6506	41	SWEET	6.1825
6544	41	SWEET	18.748
6561	41	SWEET	5.719
6669	41	SWEET	5.3573
7092	41	SWEET	25.59
7137	41	SWEET	30.84
7302	41	SWEET	12.031
7476	41	SWEET	28.839
7559	41	SWEET	18.439
7657	41	SWEET	6.6698
7770	41	SWEET	28.3
7793	41	SWEET	16.509
7797	41	SWEET	33.871
8025	41	SWEET	10.76
8049	41	SWEET	9.9837
8094	41	SWEET	12.87
8419	41	SWEET	26.749
8438	41	SWEET	22.982
8468	41	SWEET	13.467
8815	41	SWEET	16.345
8878	41	SWEET	24.473
9012	41	SWEET	2.9611
10886	41	SWEET	25.377
11567	41	SWEET	16.184
12020	41	SWEET	7.1778
12265	41	SWEET	4.4718
12377	41	SWEET	5.4314
15654	41	SWEET	3.6571
16537	41	SWEET	30.649
17898	41	SWEET	10.041
18467	41	SWEET	10.872
21363	41	SWEET	10.134
27440	41	SWEET	4.7419
31219	41	SWEET	22.438
31276	41	SWEET	17.787
31283	41	SWEET	2.9742
60998	41	SWEET	12.996
61523	41	SWEET	14.423
62089	41	SWEET	10.386
62351	41	SWEET	3.1449
62465	41	SWEET	12.578
251531	41	SWEET	9.9004
440917	41	SWEET	12.589
637758	41	SWEET	24.485
853433	41	SWEET	14.806
1549025	41	SWEET	13.316
2733294	41	SWEET	20.772
5281167	41	SWEET	6.9895
5281168	41	SWEET	6.9931
5318599	41	SWEET	8.7259
5352837	41	SWEET	11.11
5364231	41	SWEET	20.731
5371102	41	SWEET	11.078
10857465	41	SWEET	16.848
180	41	FRUIT	2.1229
262	41	FRUIT	3.2326
264	41	FRUIT	2.7188
323	41	FRUIT	4.2927
702	41	FRUIT	0.30383
750	41	FRUIT	1.5961
753	41	FRUIT	2.0617
962	41	FRUIT	5.8394
1031	41	FRUIT	0.94106
3102	41	FRUIT	3.7523
3314	41	FRUIT	1.7842
5862	41	FRUIT	1.5385
5962	41	FRUIT	4.4752
6274	41	FRUIT	2.5432
6322	41	FRUIT	9.1462
6506	41	FRUIT	2.48
6544	41	FRUIT	7.1656
6561	41	FRUIT	2.1029
6669	41	FRUIT	-12.037
7092	41	FRUIT	3.9469
7137	41	FRUIT	5.2941
7302	41	FRUIT	2.675
7476	41	FRUIT	9.0952
7559	41	FRUIT	6.3516
7657	41	FRUIT	2.3029
7770	41	FRUIT	20.749
7793	41	FRUIT	11.751
7797	41	FRUIT	28.117
8025	41	FRUIT	2.913
8049	41	FRUIT	5.6876
8094	41	FRUIT	5.6027
8419	41	FRUIT	3.6702
8438	41	FRUIT	3.6498
8468	41	FRUIT	0.96259
8815	41	FRUIT	4.8232
8878	41	FRUIT	15.07
9012	41	FRUIT	1.3467
10886	41	FRUIT	15.576
11567	41	FRUIT	4.8206
12020	41	FRUIT	2.4216
12265	41	FRUIT	2.053
12377	41	FRUIT	3.0342
15654	41	FRUIT	1.5801
16537	41	FRUIT	20.477
17898	41	FRUIT	2.9067
18467	41	FRUIT	3.3147
21363	41	FRUIT	2.613
27440	41	FRUIT	2.2426
31219	41	FRUIT	9.3107
31276	41	FRUIT	14.191
31283	41	FRUIT	0.99662
60998	41	FRUIT	4.7941
61523	41	FRUIT	4.0473
62089	41	FRUIT	3.5961
62351	41	FRUIT	1.1472
62465	41	FRUIT	1.8738
251531	41	FRUIT	2.9288
440917	41	FRUIT	4.6563
637758	41	FRUIT	7.9594
853433	41	FRUIT	2.4208
1549025	41	FRUIT	8.2312
2733294	41	FRUIT	13.471
5281167	41	FRUIT	2.7213
5281168	41	FRUIT	2.691
5318599	41	FRUIT	2.8527
5352837	41	FRUIT	5.0133
5364231	41	FRUIT	13.728
5371102	41	FRUIT	3.4157
10857465	41	FRUIT	3.6561
180	41	FISH	0.8206
262	41	FISH	0.74912
264	41	FISH	0.98738
323	41	FISH	0.54613
702	41	FISH	1.9162
750	41	FISH	1.5353
753	41	FISH	1.2651
962	41	FISH	2.1542
1031	41	FISH	2.2735
3102	41	FISH	0.70073
3314	41	FISH	1.4477
5862	41	FISH	5.3549
5962	41	FISH	2.9236
6274	41	FISH	1.4139
6322	41	FISH	2.7332
6506	41	FISH	4.1907
6544	41	FISH	0.61646
6561	41	FISH	0.59812
6669	41	FISH	1.4752
7092	41	FISH	0.52631
7137	41	FISH	0.69328
7302	41	FISH	1.5353
7476	41	FISH	0.87934
7559	41	FISH	1.1699
7657	41	FISH	1.2389
7770	41	FISH	0.89435
7793	41	FISH	0.66983
7797	41	FISH	0.73612
8025	41	FISH	1.7442
8049	41	FISH	1.8247
8094	41	FISH	0.79765
8419	41	FISH	1.0118
8438	41	FISH	0.58817
8468	41	FISH	1.4291
8815	41	FISH	1.3869
8878	41	FISH	0.80537
9012	41	FISH	8.8095
10886	41	FISH	0.76233
11567	41	FISH	1.3127
12020	41	FISH	1.6414
12265	41	FISH	1.884
12377	41	FISH	9.6397
15654	41	FISH	4.8699
16537	41	FISH	0.5227
17898	41	FISH	0.83512
18467	41	FISH	0.70512
21363	41	FISH	1.2417
27440	41	FISH	4.8789
31219	41	FISH	0.97103
31276	41	FISH	0.6704
31283	41	FISH	1.7485
60998	41	FISH	0.77771
61523	41	FISH	1.3157
62089	41	FISH	1.2265
62351	41	FISH	9.125
62465	41	FISH	1.5096
251531	41	FISH	1.0776
440917	41	FISH	0.98695
637758	41	FISH	0.72814
853433	41	FISH	0.87843
1549025	41	FISH	0.61719
2733294	41	FISH	0.63748
5281167	41	FISH	2.5469
5281168	41	FISH	1.2045
5318599	41	FISH	1.402
5352837	41	FISH	1.7325
5364231	41	FISH	0.70755
5371102	41	FISH	1.0291
10857465	41	FISH	0.55116
180	41	GARLIC	3.5875
262	41	GARLIC	2.4178
264	41	GARLIC	2.9495
323	41	GARLIC	1.6269
702	41	GARLIC	6.0157
750	41	GARLIC	3.8932
753	41	GARLIC	3.2229
962	41	GARLIC	5.1388
1031	41	GARLIC	5.0934
3102	41	GARLIC	1.5781
3314	41	GARLIC	2.8402
5862	41	GARLIC	9.8835
5962	41	GARLIC	2.3955
6274	41	GARLIC	2.1699
6322	41	GARLIC	2.0184
6506	41	GARLIC	5.1829
6544	41	GARLIC	1.7256
6561	41	GARLIC	2.4212
6669	41	GARLIC	6.1029
7092	41	GARLIC	1.6121
7137	41	GARLIC	2.3355
7302	41	GARLIC	3.0451
7476	41	GARLIC	1.7147
7559	41	GARLIC	1.9944
7657	41	GARLIC	1.9703
7770	41	GARLIC	2.1223
7793	41	GARLIC	1.8184
7797	41	GARLIC	1.8392
8025	41	GARLIC	3.5821
8049	41	GARLIC	2.2222
8094	41	GARLIC	1.8914
8419	41	GARLIC	1.7543
8438	41	GARLIC	1.5939
8468	41	GARLIC	2.7643
8815	41	GARLIC	2.1209
8878	41	GARLIC	2.3023
9012	41	GARLIC	16.982
10886	41	GARLIC	2.2735
11567	41	GARLIC	2.0102
12020	41	GARLIC	3.2657
12265	41	GARLIC	2.563
12377	41	GARLIC	20.366
15654	41	GARLIC	8.984
16537	41	GARLIC	1.6531
17898	41	GARLIC	1.8039
18467	41	GARLIC	1.7929
21363	41	GARLIC	2.0532
27440	41	GARLIC	9.7606
31219	41	GARLIC	1.8557
31276	41	GARLIC	1.7242
31283	41	GARLIC	2.4226
60998	41	GARLIC	2.087
61523	41	GARLIC	1.8431
62089	41	GARLIC	2.1729
62351	41	GARLIC	17.914
62465	41	GARLIC	2.4473
251531	41	GARLIC	1.6668
440917	41	GARLIC	1.9949
637758	41	GARLIC	1.8095
853433	41	GARLIC	2.1213
1549025	41	GARLIC	1.8692
2733294	41	GARLIC	1.8173
5281167	41	GARLIC	3.9814
5281168	41	GARLIC	2.677
5318599	41	GARLIC	3.0497
5352837	41	GARLIC	2.5074
5364231	41	GARLIC	1.8883
5371102	41	GARLIC	2.0547
10857465	41	GARLIC	1.5846
180	41	SPICES	6.2414
262	41	SPICES	4.0304
264	41	SPICES	5.2368
323	41	SPICES	7.6722
702	41	SPICES	6.7648
750	41	SPICES	6.7921
753	41	SPICES	4.9157
962	41	SPICES	10.912
1031	41	SPICES	5.614
3102	41	SPICES	4.4303
3314	41	SPICES	16.325
5862	41	SPICES	7.4642
5962	41	SPICES	4.0777
6274	41	SPICES	4.2299
6322	41	SPICES	3.9373
6506	41	SPICES	4.319
6544	41	SPICES	6.8325
6561	41	SPICES	5.0963
6669	41	SPICES	3.973
7092	41	SPICES	8.1723
7137	41	SPICES	13.414
7302	41	SPICES	5.8111
7476	41	SPICES	8.5201
7559	41	SPICES	7.7899
7657	41	SPICES	5.6412
7770	41	SPICES	4.5465
7793	41	SPICES	7.5559
7797	41	SPICES	4.7615
8025	41	SPICES	5.086
8049	41	SPICES	3.908
8094	41	SPICES	4.6603
8419	41	SPICES	9.1611
8438	41	SPICES	7.2985
8468	41	SPICES	12.274
8815	41	SPICES	12.789
8878	41	SPICES	6.2324
9012	41	SPICES	10.132
10886	41	SPICES	5.1558
11567	41	SPICES	6.0043
12020	41	SPICES	6.9056
12265	41	SPICES	4.5387
12377	41	SPICES	11.55
15654	41	SPICES	10.064
16537	41	SPICES	7.4547
17898	41	SPICES	5.2721
18467	41	SPICES	5.8659
21363	41	SPICES	5.2474
27440	41	SPICES	9.7284
31219	41	SPICES	6.194
31276	41	SPICES	4.3911
31283	41	SPICES	3.8062
60998	41	SPICES	6.0846
61523	41	SPICES	6.9012
62089	41	SPICES	5.3219
62351	41	SPICES	6.329
62465	41	SPICES	10.762
251531	41	SPICES	3.8867
440917	41	SPICES	12.63
637758	41	SPICES	6.0834
853433	41	SPICES	13.254
1549025	41	SPICES	4.6724
2733294	41	SPICES	4.8604
5281167	41	SPICES	5.3437
5281168	41	SPICES	5.003
5318599	41	SPICES	5.7546
5352837	41	SPICES	4.7025
5364231	41	SPICES	4.2184
5371102	41	SPICES	5.3779
10857465	41	SPICES	7.7662
180	41	COLD	3.5985
262	41	COLD	6.2983
264	41	COLD	3.3835
323	41	COLD	5.9978
702	41	COLD	4.0062
750	41	COLD	3.0315
753	41	COLD	4.2904
962	41	COLD	6.5449
1031	41	COLD	4.2663
3102	41	COLD	6.585
3314	41	COLD	3.9112
5862	41	COLD	2.8264
5962	41	COLD	3.9772
6274	41	COLD	3.0867
6322	41	COLD	4.6004
6506	41	COLD	5.1177
6544	41	COLD	9.5456
6561	41	COLD	3.7391
6669	41	COLD	5.9403
7092	41	COLD	5.5047
7137	41	COLD	4.1348
7302	41	COLD	3.8227
7476	41	COLD	6.0448
7559	41	COLD	4.6011
7657	41	COLD	4.2301
7770	41	COLD	5.1772
7793	41	COLD	5.9102
7797	41	COLD	5.376
8025	41	COLD	3.6122
8049	41	COLD	5.7077
8094	41	COLD	3.4329
8419	41	COLD	3.9635
8438	41	COLD	5.7015
8468	41	COLD	3.1135
8815	41	COLD	5.7252
8878	41	COLD	5.0392
9012	41	COLD	2.6897
10886	41	COLD	5.1174
11567	41	COLD	7.3461
12020	41	COLD	4.7389
12265	41	COLD	4.068
12377	41	COLD	2.7691
15654	41	COLD	3.0152
16537	41	COLD	8.7429
17898	41	COLD	3.3928
18467	41	COLD	3.3813
21363	41	COLD	4.4027
27440	41	COLD	2.9191
31219	41	COLD	4.9835
31276	41	COLD	4.5037
31283	41	COLD	4.2871
60998	41	COLD	4.1837
61523	41	COLD	4.792
62089	41	COLD	2.853
62351	41	COLD	2.5261
62465	41	COLD	3.4537
251531	41	COLD	3.1955
440917	41	COLD	8.4692
637758	41	COLD	4.7517
853433	41	COLD	3.7836
1549025	41	COLD	3.1692
2733294	41	COLD	3.6256
5281167	41	COLD	4.2683
5281168	41	COLD	3.2076
5318599	41	COLD	4.1657
5352837	41	COLD	4.6171
5364231	41	COLD	4.0032
5371102	41	COLD	3.2534
10857465	41	COLD	10.024
180	41	SOUR	11.746
262	41	SOUR	6.4995
264	41	SOUR	14.57
323	41	SOUR	5.0886
702	41	SOUR	8.9087
750	41	SOUR	10.052
753	41	SOUR	10.496
962	41	SOUR	5.1273
1031	41	SOUR	11.92
3102	41	SOUR	4.944
3314	41	SOUR	6.5221
5862	41	SOUR	14.947
5962	41	SOUR	8.8267
6274	41	SOUR	7.9142
6322	41	SOUR	5.7191
6506	41	SOUR	21.279
6544	41	SOUR	6.3919
6561	41	SOUR	14.148
6669	41	SOUR	16.064
7092	41	SOUR	5.3824
7137	41	SOUR	6.9085
7302	41	SOUR	9.6164
7476	41	SOUR	5.9202
7559	41	SOUR	8.2639
7657	41	SOUR	6.4648
7770	41	SOUR	8.6626
7793	41	SOUR	6.8536
7797	41	SOUR	6.5815
8025	41	SOUR	13.596
8049	41	SOUR	10.983
8094	41	SOUR	11.891
8419	41	SOUR	6.4641
8438	41	SOUR	5.7731
8468	41	SOUR	7.7134
8815	41	SOUR	6.3027
8878	41	SOUR	8.2686
9012	41	SOUR	9.3805
10886	41	SOUR	6.161
11567	41	SOUR	8.004
12020	41	SOUR	10.169
12265	41	SOUR	7.77
12377	41	SOUR	13.432
15654	41	SOUR	11.91
16537	41	SOUR	5.601
17898	41	SOUR	6.9184
18467	41	SOUR	7.5754
21363	41	SOUR	9.9114
27440	41	SOUR	11.412
31219	41	SOUR	7.6148
31276	41	SOUR	10.62
31283	41	SOUR	13.327
60998	41	SOUR	8.1394
61523	41	SOUR	5.4769
62089	41	SOUR	12.244
62351	41	SOUR	18.61
62465	41	SOUR	6.1991
251531	41	SOUR	7.5092
440917	41	SOUR	6.3931
637758	41	SOUR	5.6489
853433	41	SOUR	6.0805
1549025	41	SOUR	10.074
2733294	41	SOUR	11.041
5281167	41	SOUR	11.97
5281168	41	SOUR	16.411
5318599	41	SOUR	10.184
5352837	41	SOUR	9.7
5364231	41	SOUR	9.3095
5371102	41	SOUR	9.8589
10857465	41	SOUR	4.9201
180	41	BURNT	3.115
262	41	BURNT	4.5662
264	41	BURNT	4.4576
323	41	BURNT	3.4568
702	41	BURNT	2.4845
750	41	BURNT	6.4056
753	41	BURNT	11.132
962	41	BURNT	3.19
1031	41	BURNT	2.6567
3102	41	BURNT	3.9845
3314	41	BURNT	7.4554
5862	41	BURNT	18.298
5962	41	BURNT	6.6414
6274	41	BURNT	8.6293
6322	41	BURNT	6.0401
6506	41	BURNT	3.0454
6544	41	BURNT	3.6028
6561	41	BURNT	4.2459
6669	41	BURNT	1.4499
7092	41	BURNT	3.4861
7137	41	BURNT	2.9523
7302	41	BURNT	5.5076
7476	41	BURNT	4.6718
7559	41	BURNT	3.4179
7657	41	BURNT	7.1591
7770	41	BURNT	2.0399
7793	41	BURNT	5.2572
7797	41	BURNT	3.0424
8025	41	BURNT	2.2176
8049	41	BURNT	5.6758
8094	41	BURNT	5.8297
8419	41	BURNT	7.0633
8438	41	BURNT	6.0179
8468	41	BURNT	7.5485
8815	41	BURNT	5.2047
8878	41	BURNT	4.2533
9012	41	BURNT	17.624
10886	41	BURNT	3.1295
11567	41	BURNT	4.1822
12020	41	BURNT	5.4332
12265	41	BURNT	6.1728
12377	41	BURNT	8.9752
15654	41	BURNT	16.2
16537	41	BURNT	2.6775
17898	41	BURNT	8.8137
18467	41	BURNT	7.4853
21363	41	BURNT	5.5932
27440	41	BURNT	11.798
31219	41	BURNT	3.077
31276	41	BURNT	2.63
31283	41	BURNT	7.3629
60998	41	BURNT	3.0713
61523	41	BURNT	8.3453
62089	41	BURNT	6.8964
62351	41	BURNT	23.057
62465	41	BURNT	8.1234
251531	41	BURNT	7.0621
440917	41	BURNT	4.2779
637758	41	BURNT	3.5094
853433	41	BURNT	7.2198
1549025	41	BURNT	5.0524
2733294	41	BURNT	3.6863
5281167	41	BURNT	2.4999
5281168	41	BURNT	3.3591
5318599	41	BURNT	4.6046
5352837	41	BURNT	3.5018
5364231	41	BURNT	3.4226
5371102	41	BURNT	4.4535
10857465	41	BURNT	2.6702
180	41	ACID	6.3709
262	41	ACID	7.9896
264	41	ACID	6.7039
323	41	ACID	5.6314
702	41	ACID	4.1777
750	41	ACID	3.6372
753	41	ACID	7.921
962	41	ACID	3.9774
1031	41	ACID	6.2229
3102	41	ACID	7.172
3314	41	ACID	5.7169
5862	41	ACID	3.8431
5962	41	ACID	4.3906
6274	41	ACID	3.4354
6322	41	ACID	3.4755
6506	41	ACID	8.798
6544	41	ACID	5.7485
6561	41	ACID	7.5989
6669	41	ACID	3.8435
7092	41	ACID	5.2907
7137	41	ACID	3.7555
7302	41	ACID	5.1651
7476	41	ACID	6.3022
7559	41	ACID	7.156
7657	41	ACID	8.2039
7770	41	ACID	5.9235
7793	41	ACID	8.9016
7797	41	ACID	5.7147
8025	41	ACID	5.1259
8049	41	ACID	7.1307
8094	41	ACID	7.0861
8419	41	ACID	6.2081
8438	41	ACID	5.7961
8468	41	ACID	4.2302
8815	41	ACID	7.7052
8878	41	ACID	4.698
9012	41	ACID	5.1916
10886	41	ACID	4.4927
11567	41	ACID	6.258
12020	41	ACID	7.0814
12265	41	ACID	9.7286
12377	41	ACID	7.1698
15654	41	ACID	7.4446
16537	41	ACID	7.3494
17898	41	ACID	5.7169
18467	41	ACID	5.3364
21363	41	ACID	6.7892
27440	41	ACID	7.234
31219	41	ACID	4.9222
31276	41	ACID	7.5784
31283	41	ACID	7.4592
60998	41	ACID	5.1822
61523	41	ACID	7.2003
62089	41	ACID	5.986
62351	41	ACID	4.3542
62465	41	ACID	5.2524
251531	41	ACID	7.3026
440917	41	ACID	7.3465
637758	41	ACID	3.132
853433	41	ACID	4.3336
1549025	41	ACID	4.411
2733294	41	ACID	4.347
5281167	41	ACID	4.2133
5281168	41	ACID	4.4769
5318599	41	ACID	4.4374
5352837	41	ACID	5.3377
5364231	41	ACID	3.8326
5371102	41	ACID	4.0397
10857465	41	ACID	7.1965
180	41	WARM	5.0379
262	41	WARM	4.8861
264	41	WARM	5.4291
323	41	WARM	8.3442
702	41	WARM	5.1949
750	41	WARM	5.7445
753	41	WARM	5.686
962	41	WARM	4.3305
1031	41	WARM	4.916
3102	41	WARM	5.3688
3314	41	WARM	8.6908
5862	41	WARM	7.8759
5962	41	WARM	5.2381
6274	41	WARM	5.9358
6322	41	WARM	5.9829
6506	41	WARM	6.5136
6544	41	WARM	5.9689
6561	41	WARM	5.0714
6669	41	WARM	5.3874
7092	41	WARM	8.4659
7137	41	WARM	6.9894
7302	41	WARM	6.9747
7476	41	WARM	6.842
7559	41	WARM	5.9791
7657	41	WARM	4.7869
7770	41	WARM	4.1495
7793	41	WARM	5.7447
7797	41	WARM	4.8996
8025	41	WARM	5.5388
8049	41	WARM	7.3326
8094	41	WARM	6.138
8419	41	WARM	9.0483
8438	41	WARM	8.2632
8468	41	WARM	9.6473
8815	41	WARM	6.1915
8878	41	WARM	5.1413
9012	41	WARM	5.6357
10886	41	WARM	4.7199
11567	41	WARM	6.2337
12020	41	WARM	5.6018
12265	41	WARM	4.1971
12377	41	WARM	5.0863
15654	41	WARM	6.9088
16537	41	WARM	7.2495
17898	41	WARM	6.1339
18467	41	WARM	5.5269
21363	41	WARM	7.2902
27440	41	WARM	5.2138
31219	41	WARM	5.1454
31276	41	WARM	5.0633
31283	41	WARM	5.2673
60998	41	WARM	4.8616
61523	41	WARM	6.3793
62089	41	WARM	6.7913
62351	41	WARM	8.1119
62465	41	WARM	8.2922
251531	41	WARM	6.8152
440917	41	WARM	5.8635
637758	41	WARM	5.3207
853433	41	WARM	8.2271
1549025	41	WARM	6.8285
2733294	41	WARM	5.1041
5281167	41	WARM	4.7462
5281168	41	WARM	5.0447
5318599	41	WARM	4.8509
5352837	41	WARM	5.2393
5364231	41	WARM	6.0772
5371102	41	WARM	7.4662
10857465	41	WARM	6.9758
180	41	MUSKY	8.7519
262	41	MUSKY	5.0178
264	41	MUSKY	13.077
323	41	MUSKY	5.4466
702	41	MUSKY	8.3485
750	41	MUSKY	9.2308
753	41	MUSKY	6.5568
962	41	MUSKY	3.4114
1031	41	MUSKY	10.354
3102	41	MUSKY	5.9032
3314	41	MUSKY	7.9983
5862	41	MUSKY	11.619
5962	41	MUSKY	11.453
6274	41	MUSKY	12.701
6322	41	MUSKY	6.5021
6506	41	MUSKY	12.293
6544	41	MUSKY	5.9044
6561	41	MUSKY	11.123
6669	41	MUSKY	23.865
7092	41	MUSKY	5.8416
7137	41	MUSKY	5.5077
7302	41	MUSKY	8.4975
7476	41	MUSKY	4.2152
7559	41	MUSKY	8.3426
7657	41	MUSKY	8.2788
7770	41	MUSKY	5.8143
7793	41	MUSKY	5.0774
7797	41	MUSKY	4.7045
8025	41	MUSKY	9.1345
8049	41	MUSKY	9.1851
8094	41	MUSKY	11.366
8419	41	MUSKY	5.3807
8438	41	MUSKY	5.3865
8468	41	MUSKY	9.3345
8815	41	MUSKY	4.6532
8878	41	MUSKY	6.2046
9012	41	MUSKY	14.81
10886	41	MUSKY	5.3069
11567	41	MUSKY	7.4449
12020	41	MUSKY	8.5811
12265	41	MUSKY	11.219
12377	41	MUSKY	9.3702
15654	41	MUSKY	13.451
16537	41	MUSKY	3.279
17898	41	MUSKY	9.6845
18467	41	MUSKY	8.9798
21363	41	MUSKY	11.629
27440	41	MUSKY	12.726
31219	41	MUSKY	5.3546
31276	41	MUSKY	6.3264
31283	41	MUSKY	13.57
60998	41	MUSKY	10.804
61523	41	MUSKY	6.6692
62089	41	MUSKY	12.22
62351	41	MUSKY	19.215
62465	41	MUSKY	9.111
251531	41	MUSKY	8.8676
440917	41	MUSKY	4.7804
637758	41	MUSKY	5.6247
853433	41	MUSKY	7.1913
1549025	41	MUSKY	7.7319
2733294	41	MUSKY	7.4019
5281167	41	MUSKY	9.928
5281168	41	MUSKY	14.729
5318599	41	MUSKY	11.02
5352837	41	MUSKY	7.2227
5364231	41	MUSKY	6.088
5371102	41	MUSKY	9.4257
10857465	41	MUSKY	4.4897
180	41	SWEATY	4.7362
262	41	SWEATY	2.4311
264	41	SWEATY	9.4016
323	41	SWEATY	1.587
702	41	SWEATY	5.4617
750	41	SWEATY	6.0816
753	41	SWEATY	3.9488
962	41	SWEATY	3.9036
1031	41	SWEATY	6.8464
3102	41	SWEATY	1.8426
3314	41	SWEATY	2.2867
5862	41	SWEATY	6.7636
5962	41	SWEATY	7.879
6274	41	SWEATY	5.9926
6322	41	SWEATY	4.2074
6506	41	SWEATY	8.3905
6544	41	SWEATY	2.3195
6561	41	SWEATY	5.9192
6669	41	SWEATY	13.106
7092	41	SWEATY	2.0277
7137	41	SWEATY	1.9865
7302	41	SWEATY	4.5746
7476	41	SWEATY	1.572
7559	41	SWEATY	4.4269
7657	41	SWEATY	3.6081
7770	41	SWEATY	3.1679
7793	41	SWEATY	2.2662
7797	41	SWEATY	2.4177
8025	41	SWEATY	5.5473
8049	41	SWEATY	5.7663
8094	41	SWEATY	7.3852
8419	41	SWEATY	1.5666
8438	41	SWEATY	1.6924
